# x	y	Beleuchtungsstärke
4	1	5.0
5	1	6.05
6	1	6.1
7	1	6.25
3	2	4.95
4	2	5.75
5	2	6.25
6	2	4.8
7	2	6.3
3	3	4.45
4	3	4.6
6	3	6.3
7	3	6.15
3	4	3.7
4	4	4.75
5	4	5.0
6	4	5.05
7	4	5.8
4	5	4.1
5	5	3.9
