# x	y	Helligkeit
4	1	5.9
5	1	5.75
6	1	5.9
7	1	6.45
3	2	5.05
4	2	4.86
5	2	4.4
6	2	5.8
7	2	7.45
3	3	3.5
4	3	4.25
6	3	7.4
7	3	7.67
3	4	4.05
4	4	5.7
5	4	6.5
6	4	6.45
7	4	7.45
4	5	5.1
5	5	4.8
